//0																					
//Oxygen,  1.07
//Nitrate, 3,1,4,0
//Nitrate, 4,1,-2.5,0
//Nitrate, 9, 1, 1,0
//Nitrate, 177, 1, 0, 150
//Nitrate, 184, 1, 0, 20
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth [m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF
5146SoOcn	 32	C	06/26/2008	00:24	  43.042	-50.249		   950.76	0	  2.2891	0	34.6926	0	27.672	0	180.08	0	53.23	0	32.87	0
5146SoOcn	 32	C	06/26/2008	00:24	  43.042	-50.249		   901.25	0	  2.3282	0	34.6800	0	27.658	0	178.26	0	52.74	0	33.65	0
5146SoOcn	 32	C	06/26/2008	00:24	  43.042	-50.249		   851.33	0	  2.3635	0	34.6658	0	27.643	0	176.87	0	52.37	0	34.11	0
5146SoOcn	 32	C	06/26/2008	00:24	  43.042	-50.249		   801.06	0	  2.3562	0	34.6388	0	27.622	0	174.52	0	51.65	0	34.69	0
5146SoOcn	 32	C	06/26/2008	00:24	  43.042	-50.249		   751.29	0	  2.3601	0	34.6210	0	27.607	0	174.09	0	51.52	0	35.45	0
5146SoOcn	 32	C	06/26/2008	00:24	  43.042	-50.249		   700.90	0	  2.3437	0	34.5979	0	27.59	0	173.23	0	51.24	0	35.00	0
5146SoOcn	 32	C	06/26/2008	00:24	  43.042	-50.249		   651.20	0	  2.4062	0	34.5838	0	27.573	0	173.34	0	51.35	0	35.55	0
5146SoOcn	 32	C	06/26/2008	00:24	  43.042	-50.249		   600.92	0	  2.4185	0	34.5485	0	27.543	0	173.88	0	51.51	0	35.28	0
5146SoOcn	 32	C	06/26/2008	00:24	  43.042	-50.249		   550.97	0	  2.3398	0	34.5021	0	27.512	0	176.44	0	52.15	0	36.30	0
5146SoOcn	 32	C	06/26/2008	00:24	  43.042	-50.249		   501.23	0	  2.3393	0	34.4722	0	27.488	0	179.87	0	53.15	0	36.23	0
5146SoOcn	 32	C	06/26/2008	00:24	  43.042	-50.249		   450.87	0	  2.2241	0	34.4183	0	27.455	0	185.11	0	54.52	0	36.70	0
5146SoOcn	 32	C	06/26/2008	00:24	  43.042	-50.249		   400.90	0	  2.3058	0	34.3907	0	27.425	0	190.46	0	56.20	0	37.24	0
5146SoOcn	 32	C	06/26/2008	00:24	  43.042	-50.249		   380.79	0	  2.3679	0	34.3718	0	27.403	0	193.35	0	57.14	0	35.94	0
5146SoOcn	 32	C	06/26/2008	00:24	  43.042	-50.249		   361.66	0	  2.4211	0	34.3595	0	27.388	0	195.28	0	57.78	0	35.24	0
5146SoOcn	 32	C	06/26/2008	00:24	  43.042	-50.249		   351.51	0	  2.4367	0	34.3451	0	27.375	0	197.20	0	58.37	0	36.04	0
5146SoOcn	 32	C	06/26/2008	00:24	  43.042	-50.249		   341.45	0	  2.4320	0	34.3318	0	27.365	0	199.23	0	58.96	0	35.54	0
5146SoOcn	 32	C	06/26/2008	00:24	  43.042	-50.249		   331.39	0	  2.4183	0	34.3212	0	27.357	0	201.48	0	59.60	0	36.76	0
5146SoOcn	 32	C	06/26/2008	00:24	  43.042	-50.249		   321.73	0	  2.4019	0	34.3116	0	27.351	0	203.62	0	60.20	0	36.16	0
5146SoOcn	 32	C	06/26/2008	00:24	  43.042	-50.249		   310.93	0	  2.2967	0	34.2901	0	27.344	0	207.69	0	61.23	0	36.24	0
5146SoOcn	 32	C	06/26/2008	00:24	  43.042	-50.249		   301.29	0	  2.2865	0	34.2701	0	27.328	0	212.07	0	62.50	0	35.35	0
5146SoOcn	 32	C	06/26/2008	00:24	  43.042	-50.249		   291.23	0	  2.2877	0	34.2649	0	27.324	0	214.00	0	63.07	0	35.83	0
5146SoOcn	 32	C	06/26/2008	00:24	  43.042	-50.249		   280.47	0	  2.2629	0	34.2496	0	27.314	0	216.78	0	63.84	0	35.58	0
5146SoOcn	 32	C	06/26/2008	00:24	  43.042	-50.249		   270.66	0	  2.2521	0	34.2432	0	27.31	0	219.46	0	64.61	0	35.24	0
5146SoOcn	 32	C	06/26/2008	00:24	  43.042	-50.249		   260.71	0	  2.2441	0	34.2298	0	27.3	0	222.35	0	65.44	0	35.14	0
5146SoOcn	 32	C	06/26/2008	00:24	  43.042	-50.249		   251.22	0	  2.2458	0	34.2120	0	27.285	0	225.66	0	66.41	0	34.78	0
5146SoOcn	 32	C	06/26/2008	00:24	  43.042	-50.249		   241.31	0	  2.2529	0	34.1985	0	27.273	0	230.48	0	67.83	0	34.18	0
5146SoOcn	 32	C	06/26/2008	00:24	  43.042	-50.249		   231.31	0	  2.2512	0	34.1758	0	27.255	0	235.40	0	69.27	0	34.02	0
5146SoOcn	 32	C	06/26/2008	00:24	  43.042	-50.249		   221.01	0	  2.1028	0	34.1442	0	27.243	0	244.17	0	71.56	0	33.48	0
5146SoOcn	 32	C	06/26/2008	00:24	  43.042	-50.249		   211.58	0	  2.1053	0	34.1312	0	27.232	0	249.95	0	73.26	0	32.86	0
5146SoOcn	 32	C	06/26/2008	00:24	  43.042	-50.249		   199.13	0	  2.2314	0	34.1263	0	27.216	0	252.73	0	74.31	0	33.58	0
5146SoOcn	 32	C	06/26/2008	00:24	  43.042	-50.249		   191.55	0	  2.2567	0	34.1133	0	27.203	0	255.73	0	75.23	0	32.92	0
5146SoOcn	 32	C	06/26/2008	00:24	  43.042	-50.249		   181.08	0	  2.2563	0	34.1038	0	27.196	0	259.15	0	76.23	0	32.56	0
5146SoOcn	 32	C	06/26/2008	00:24	  43.042	-50.249		   170.79	0	  2.2933	0	34.0703	0	27.165	0	264.50	0	77.86	0	32.16	0
5146SoOcn	 32	C	06/26/2008	00:24	  43.042	-50.249		   161.32	0	  2.2655	0	34.0309	0	27.135	0	273.71	0	80.49	0	30.84	0
5146SoOcn	 32	C	06/26/2008	00:24	  43.042	-50.249		   151.46	0	  2.2334	0	33.9922	0	27.107	0	283.44	0	83.26	0	30.58	0
5146SoOcn	 32	C	06/26/2008	00:24	  43.042	-50.249		   141.35	0	  2.2388	0	33.9667	0	27.086	0	290.72	0	85.40	0	30.57	0
5146SoOcn	 32	C	06/26/2008	00:24	  43.042	-50.249		   131.44	0	  2.2413	0	33.9620	0	27.082	0	294.68	0	86.56	0	29.94	0
5146SoOcn	 32	C	06/26/2008	00:24	  43.042	-50.249		   120.70	0	  2.3050	0	33.9307	0	27.05	0	297.46	0	87.50	0	29.86	0
5146SoOcn	 32	C	06/26/2008	00:24	  43.042	-50.249		   111.55	0	  2.3214	0	33.8820	0	27.009	0	305.81	0	89.96	0	28.89	0
5146SoOcn	 32	C	06/26/2008	00:24	  43.042	-50.249		   101.06	0	  2.5693	0	33.8361	0	26.947	0	315.76	0	93.44	0	27.96	0
5146SoOcn	 32	C	06/26/2008	00:24	  43.042	-50.249		    96.03	0	  2.5993	0	33.8083	0	26.922	0	318.22	0	94.22	0	27.70	0
5146SoOcn	 32	C	06/26/2008	00:24	  43.042	-50.249		    91.11	0	  2.6101	0	33.8048	0	26.918	0	322.28	0	95.45	0	27.22	0
5146SoOcn	 32	C	06/26/2008	00:24	  43.042	-50.249		    86.32	0	  2.7308	0	33.7625	0	26.871	0	324.75	0	96.45	0	26.39	0
5146SoOcn	 32	C	06/26/2008	00:24	  43.042	-50.249		    81.52	0	  2.7278	0	33.7622	0	26.871	0	330.52	0	98.15	0	26.39	0
5146SoOcn	 32	C	06/26/2008	00:24	  43.042	-50.249		    76.17	0	  2.7304	0	33.7594	0	26.869	0	332.98	0	98.89	0	25.74	0
5146SoOcn	 32	C	06/26/2008	00:24	  43.042	-50.249		    71.80	0	  2.7309	0	33.7588	0	26.868	0	334.16	0	99.24	0	25.80	0
5146SoOcn	 32	C	06/26/2008	00:24	  43.042	-50.249		    66.67	0	  2.7331	0	33.7575	0	26.867	0	334.59	0	99.37	0	26.84	0
5146SoOcn	 32	C	06/26/2008	00:24	  43.042	-50.249		    61.76	0	  2.7310	0	33.7581	0	26.867	0	334.80	0	99.43	0	25.79	0
5146SoOcn	 32	C	06/26/2008	00:24	  43.042	-50.249		    56.69	0	  2.7559	0	33.7535	0	26.861	0	335.02	0	99.55	0	25.36	0
5146SoOcn	 32	C	06/26/2008	00:24	  43.042	-50.249		    51.17	0	  2.7464	0	33.7567	0	26.865	0	335.34	0	99.63	0	25.64	0
5146SoOcn	 32	C	06/26/2008	00:24	  43.042	-50.249		    46.71	0	  2.7560	0	33.7543	0	26.862	0	335.34	0	99.65	0	25.98	0
5146SoOcn	 32	C	06/26/2008	00:24	  43.042	-50.249		    41.43	0	  2.7589	0	33.7544	0	26.862	0	335.55	0	99.72	0	25.72	0
5146SoOcn	 32	C	06/26/2008	00:24	  43.042	-50.249		    35.99	0	  2.7556	0	33.7546	0	26.862	0	335.77	0	99.77	0	26.17	0
5146SoOcn	 32	C	06/26/2008	00:24	  43.042	-50.249		    31.36	0	  2.7569	0	33.7547	0	26.862	0	335.98	0	99.84	0	26.19	0
5146SoOcn	 32	C	06/26/2008	00:24	  43.042	-50.249		    26.36	0	  2.7542	0	33.7547	0	26.862	0	335.98	0	99.83	0	25.66	0
5146SoOcn	 32	C	06/26/2008	00:24	  43.042	-50.249		    21.43	0	  2.7555	0	33.7545	0	26.862	0	335.87	0	99.81	0	25.66	0
5146SoOcn	 32	C	06/26/2008	00:24	  43.042	-50.249		    16.09	0	  2.7528	0	33.7550	0	26.863	0	336.09	0	99.86	0	25.76	0
5146SoOcn	 32	C	06/26/2008	00:24	  43.042	-50.249		    11.51	0	  2.7542	0	33.7547	0	26.862	0	336.30	0	99.93	0	26.33	0
5146SoOcn	 32	C	06/26/2008	00:24	  43.042	-50.249		     7.12	0	  2.7534	0	33.7546	0	26.862	0	336.30	0	99.93	0	25.46	0
5146SoOcn	 32	C	06/26/2008	00:24	  43.042	-50.249																	
5146SoOcn	 33	C	07/01/2008	04:04	  43.542	-50.227		   997.89	0	  2.3291	0	34.6915	0	27.668	0	179.97	0	53.25	0	32.62	0
5146SoOcn	 33	C	07/01/2008	04:04	  43.542	-50.227		   951.17	0	  2.3759	0	34.6822	0	27.656	0	179.12	0	53.05	0	33.03	0
5146SoOcn	 33	C	07/01/2008	04:04	  43.542	-50.227		   901.33	0	  2.3248	0	34.6618	0	27.644	0	176.76	0	52.28	0	34.36	0
5146SoOcn	 33	C	07/01/2008	04:04	  43.542	-50.227		   851.06	0	  2.3645	0	34.6508	0	27.631	0	175.80	0	52.05	0	33.76	0
5146SoOcn	 33	C	07/01/2008	04:04	  43.542	-50.227		   801.48	0	  2.2889	0	34.6115	0	27.606	0	173.98	0	51.40	0	35.20	0
5146SoOcn	 33	C	07/01/2008	04:04	  43.542	-50.227		   751.14	0	  2.3645	0	34.5944	0	27.585	0	172.70	0	51.11	0	35.26	0
5146SoOcn	 33	C	07/01/2008	04:04	  43.542	-50.227		   701.57	0	  2.3582	0	34.5674	0	27.564	0	172.59	0	51.06	0	35.74	0
5146SoOcn	 33	C	07/01/2008	04:04	  43.542	-50.227		   651.38	0	  2.3269	0	34.5400	0	27.544	0	173.02	0	51.13	0	36.24	0
5146SoOcn	 33	C	07/01/2008	04:04	  43.542	-50.227		   601.24	0	  2.3408	0	34.5160	0	27.524	0	174.41	0	51.56	0	36.57	0
5146SoOcn	 33	C	07/01/2008	04:04	  43.542	-50.227		   550.76	0	  2.3487	0	34.4883	0	27.5	0	176.55	0	52.19	0	37.07	0
5146SoOcn	 33	C	07/01/2008	04:04	  43.542	-50.227		   500.97	0	  2.3808	0	34.4654	0	27.478	0	180.19	0	53.30	0	36.12	0
5146SoOcn	 33	C	07/01/2008	04:04	  43.542	-50.227		   450.73	0	  2.3638	0	34.4276	0	27.449	0	184.25	0	54.46	0	36.03	0
5146SoOcn	 33	C	07/01/2008	04:04	  43.542	-50.227		   400.56	0	  2.3298	0	34.3780	0	27.412	0	189.93	0	56.07	0	36.59	0
5146SoOcn	 33	C	07/01/2008	04:04	  43.542	-50.227		   381.50	0	  2.3474	0	34.3582	0	27.394	0	192.39	0	56.82	0	36.35	0
5146SoOcn	 33	C	07/01/2008	04:04	  43.542	-50.227		   361.07	0	  2.4535	0	34.3421	0	27.371	0	195.60	0	57.91	0	35.76	0
5146SoOcn	 33	C	07/01/2008	04:04	  43.542	-50.227		   350.67	0	  2.3274	0	34.3051	0	27.353	0	201.91	0	59.58	0	35.52	0
5146SoOcn	 33	C	07/01/2008	04:04	  43.542	-50.227		   340.97	0	  2.2771	0	34.2821	0	27.339	0	208.44	0	61.42	0	36.03	0
5146SoOcn	 33	C	07/01/2008	04:04	  43.542	-50.227		   331.22	0	  2.2921	0	34.2714	0	27.329	0	211.86	0	62.45	0	35.85	0
5146SoOcn	 33	C	07/01/2008	04:04	  43.542	-50.227		   320.70	0	  2.3228	0	34.2682	0	27.323	0	214.43	0	63.25	0	35.89	0
5146SoOcn	 33	C	07/01/2008	04:04	  43.542	-50.227		   311.13	0	  2.2750	0	34.2561	0	27.318	0	216.14	0	63.67	0	35.56	0
5146SoOcn	 33	C	07/01/2008	04:04	  43.542	-50.227		   301.46	0	  2.4128	0	34.2597	0	27.308	0	216.25	0	63.93	0	35.48	0
5146SoOcn	 33	C	07/01/2008	04:04	  43.542	-50.227		   291.47	0	  2.4099	0	34.2552	0	27.304	0	218.17	0	64.49	0	35.00	0
5146SoOcn	 33	C	07/01/2008	04:04	  43.542	-50.227		   280.66	0	  2.3438	0	34.2419	0	27.3	0	221.17	0	65.26	0	35.39	0
5146SoOcn	 33	C	07/01/2008	04:04	  43.542	-50.227		   270.99	0	  2.2982	0	34.2121	0	27.28	0	224.81	0	66.24	0	34.82	0
5146SoOcn	 33	C	07/01/2008	04:04	  43.542	-50.227		   261.43	0	  2.1269	0	34.1826	0	27.272	0	234.33	0	68.74	0	34.84	0
5146SoOcn	 33	C	07/01/2008	04:04	  43.542	-50.227		   251.55	0	  2.1218	0	34.1715	0	27.264	0	240.22	0	70.45	0	34.17	0
5146SoOcn	 33	C	07/01/2008	04:04	  43.542	-50.227		   241.40	0	  2.2097	0	34.1663	0	27.251	0	242.14	0	71.17	0	33.72	0
5146SoOcn	 33	C	07/01/2008	04:04	  43.542	-50.227		   231.14	0	  2.3228	0	34.1508	0	27.228	0	245.78	0	72.44	0	33.44	0
5146SoOcn	 33	C	07/01/2008	04:04	  43.542	-50.227		   221.44	0	  2.2899	0	34.1236	0	27.209	0	250.59	0	73.78	0	33.37	0
5146SoOcn	 33	C	07/01/2008	04:04	  43.542	-50.227		   211.25	0	  2.3047	0	34.1111	0	27.197	0	257.44	0	75.82	0	32.95	0
5146SoOcn	 33	C	07/01/2008	04:04	  43.542	-50.227		   198.93	0	  2.3092	0	34.0881	0	27.178	0	260.87	0	76.83	0	32.63	0
5146SoOcn	 33	C	07/01/2008	04:04	  43.542	-50.227		   190.99	0	  2.3148	0	34.0849	0	27.175	0	263.33	0	77.56	0	32.91	0
5146SoOcn	 33	C	07/01/2008	04:04	  43.542	-50.227		   180.68	0	  2.0547	0	34.0368	0	27.16	0	270.82	0	79.22	0	32.45	0
5146SoOcn	 33	C	07/01/2008	04:04	  43.542	-50.227		   171.50	0	  2.0341	0	33.9947	0	27.128	0	282.91	0	82.69	0	31.14	0
5146SoOcn	 33	C	07/01/2008	04:04	  43.542	-50.227		   161.57	0	  2.0627	0	33.9617	0	27.098	0	290.83	0	85.05	0	30.43	0
5146SoOcn	 33	C	07/01/2008	04:04	  43.542	-50.227		   150.99	0	  2.0112	0	33.9247	0	27.073	0	302.17	0	88.22	0	29.07	0
5146SoOcn	 33	C	07/01/2008	04:04	  43.542	-50.227		   141.53	0	  2.2442	0	33.9209	0	27.048	0	304.84	0	89.53	0	29.91	0
5146SoOcn	 33	C	07/01/2008	04:04	  43.542	-50.227		   131.54	0	  2.1417	0	33.8468	0	26.997	0	312.76	0	91.57	0	28.16	0
5146SoOcn	 33	C	07/01/2008	04:04	  43.542	-50.227		   121.38	0	  2.2162	0	33.8071	0	26.958	0	329.03	0	96.49	0	27.05	0
5146SoOcn	 33	C	07/01/2008	04:04	  43.542	-50.227		   110.94	0	  2.3102	0	33.7832	0	26.929	0	334.05	0	98.18	0	26.65	0
5146SoOcn	 33	C	07/01/2008	04:04	  43.542	-50.227		   101.01	0	  2.3197	0	33.7809	0	26.927	0	335.34	0	98.58	0	26.87	0
5146SoOcn	 33	C	07/01/2008	04:04	  43.542	-50.227		    96.31	0	  2.3528	0	33.7802	0	26.923	0	336.62	0	99.04	0	26.42	0
5146SoOcn	 33	C	07/01/2008	04:04	  43.542	-50.227		    91.62	0	  2.3553	0	33.7797	0	26.922	0	336.84	0	99.11	0	26.60	0
5146SoOcn	 33	C	07/01/2008	04:04	  43.542	-50.227		    86.32	0	  2.3418	0	33.7810	0	26.925	0	337.16	0	99.17	0	26.74	0
5146SoOcn	 33	C	07/01/2008	04:04	  43.542	-50.227		    81.33	0	  2.3481	0	33.7796	0	26.923	0	337.37	0	99.25	0	27.09	0
5146SoOcn	 33	C	07/01/2008	04:04	  43.542	-50.227		    76.27	0	  2.3458	0	33.7793	0	26.923	0	337.59	0	99.30	0	26.99	0
5146SoOcn	 33	C	07/01/2008	04:04	  43.542	-50.227		    71.09	0	  2.3510	0	33.7795	0	26.922	0	337.48	0	99.29	0	26.52	0
5146SoOcn	 33	C	07/01/2008	04:04	  43.542	-50.227		    66.47	0	  2.3496	0	33.7799	0	26.923	0	337.69	0	99.35	0	26.65	0
5146SoOcn	 33	C	07/01/2008	04:04	  43.542	-50.227		    61.15	0	  2.3525	0	33.7796	0	26.922	0	337.59	0	99.32	0	26.64	0
5146SoOcn	 33	C	07/01/2008	04:04	  43.542	-50.227		    56.15	0	  2.3520	0	33.7793	0	26.922	0	337.80	0	99.38	0	26.68	0
5146SoOcn	 33	C	07/01/2008	04:04	  43.542	-50.227		    51.31	0	  2.3512	0	33.7801	0	26.923	0	337.69	0	99.35	0	26.51	0
5146SoOcn	 33	C	07/01/2008	04:04	  43.542	-50.227		    46.74	0	  2.3477	0	33.7800	0	26.923	0	338.01	0	99.44	0	26.39	0
5146SoOcn	 33	C	07/01/2008	04:04	  43.542	-50.227		    41.65	0	  2.3489	0	33.7798	0	26.923	0	337.91	0	99.41	0	26.87	0
5146SoOcn	 33	C	07/01/2008	04:04	  43.542	-50.227		    36.69	0	  2.3459	0	33.7794	0	26.923	0	337.91	0	99.40	0	26.61	0
5146SoOcn	 33	C	07/01/2008	04:04	  43.542	-50.227		    31.70	0	  2.3482	0	33.7802	0	26.923	0	338.12	0	99.47	0	26.58	0
5146SoOcn	 33	C	07/01/2008	04:04	  43.542	-50.227		    26.70	0	  2.3485	0	33.7799	0	26.923	0	338.01	0	99.44	0	26.73	0
5146SoOcn	 33	C	07/01/2008	04:04	  43.542	-50.227		    21.53	0	  2.3463	0	33.7801	0	26.923	0	338.23	0	99.50	0	26.69	0
5146SoOcn	 33	C	07/01/2008	04:04	  43.542	-50.227		    16.52	0	  2.3463	0	33.7802	0	26.923	0	338.23	0	99.50	0	26.42	0
5146SoOcn	 33	C	07/01/2008	04:04	  43.542	-50.227		    11.83	0	  2.3465	0	33.7801	0	26.923	0	338.44	0	99.56	0	26.12	0
5146SoOcn	 33	C	07/01/2008	04:04	  43.542	-50.227		     7.87	0	  2.3455	0	33.7800	0	26.923	0	338.66	0	99.62	0	25.76	0
5146SoOcn	 33	C	07/01/2008	04:04	  43.542	-50.227																	
5146SoOcn	 34	C	07/06/2008	08:34	  44.296	-50.307		   997.79	0	  2.3532	0	34.6689	0	27.647	0	177.30	0	52.48	0	33.77	0
5146SoOcn	 34	C	07/06/2008	08:34	  44.296	-50.307		   950.70	0	  2.3996	0	34.6557	0	27.632	0	176.34	0	52.25	0	33.41	0
5146SoOcn	 34	C	07/06/2008	08:34	  44.296	-50.307		   901.57	0	  2.2605	0	34.6251	0	27.62	0	173.45	0	51.21	0	35.38	0
5146SoOcn	 34	C	07/06/2008	08:34	  44.296	-50.307		   851.25	0	  2.3776	0	34.6063	0	27.594	0	173.02	0	51.22	0	35.67	0
5146SoOcn	 34	C	07/06/2008	08:34	  44.296	-50.307		   800.98	0	  2.3633	0	34.5839	0	27.577	0	172.70	0	51.10	0	35.75	0
5146SoOcn	 34	C	07/06/2008	08:34	  44.296	-50.307		   751.38	0	  2.3752	0	34.5492	0	27.547	0	172.70	0	51.11	0	35.57	0
5146SoOcn	 34	C	07/06/2008	08:34	  44.296	-50.307		   700.79	0	  2.4970	0	34.5330	0	27.522	0	174.73	0	51.86	0	35.89	0
5146SoOcn	 34	C	07/06/2008	08:34	  44.296	-50.307		   651.64	0	  2.4249	0	34.4958	0	27.499	0	176.87	0	52.39	0	36.29	0
5146SoOcn	 34	C	07/06/2008	08:34	  44.296	-50.307		   601.09	0	  2.4148	0	34.4623	0	27.473	0	178.80	0	52.93	0	36.63	0
5146SoOcn	 34	C	07/06/2008	08:34	  44.296	-50.307		   551.29	0	  2.1746	0	34.3928	0	27.439	0	190.57	0	56.05	0	36.66	0
5146SoOcn	 34	C	07/06/2008	08:34	  44.296	-50.307		   500.85	0	  2.3922	0	34.3760	0	27.405	0	191.42	0	56.60	0	36.24	0
5146SoOcn	 34	C	07/06/2008	08:34	  44.296	-50.307		   451.39	0	  2.4219	0	34.3302	0	27.364	0	198.70	0	58.78	0	36.24	0
5146SoOcn	 34	C	07/06/2008	08:34	  44.296	-50.307		   400.81	0	  2.4563	0	34.2748	0	27.316	0	212.18	0	62.80	0	34.91	0
5146SoOcn	 34	C	07/06/2008	08:34	  44.296	-50.307		   381.37	0	  2.4666	0	34.2617	0	27.304	0	215.82	0	63.89	0	35.03	0
5146SoOcn	 34	C	07/06/2008	08:34	  44.296	-50.307		   361.54	0	  2.4461	0	34.2452	0	27.293	0	219.03	0	64.80	0	34.58	0
5146SoOcn	 34	C	07/06/2008	08:34	  44.296	-50.307		   350.87	0	  2.4543	0	34.2377	0	27.286	0	222.03	0	65.69	0	34.55	0
5146SoOcn	 34	C	07/06/2008	08:34	  44.296	-50.307		   341.42	0	  2.4485	0	34.2277	0	27.278	0	224.59	0	66.44	0	34.60	0
5146SoOcn	 34	C	07/06/2008	08:34	  44.296	-50.307		   331.56	0	  2.4586	0	34.2228	0	27.273	0	226.63	0	67.06	0	34.76	0
5146SoOcn	 34	C	07/06/2008	08:34	  44.296	-50.307		   321.08	0	  2.4782	0	34.2204	0	27.269	0	227.70	0	67.40	0	34.32	0
5146SoOcn	 34	C	07/06/2008	08:34	  44.296	-50.307		   310.60	0	  2.4689	0	34.2088	0	27.261	0	229.52	0	67.92	0	34.07	0
5146SoOcn	 34	C	07/06/2008	08:34	  44.296	-50.307		   300.72	0	  2.4773	0	34.1946	0	27.248	0	232.62	0	68.85	0	34.28	0
5146SoOcn	 34	C	07/06/2008	08:34	  44.296	-50.307		   291.38	0	  2.4723	0	34.1846	0	27.241	0	235.61	0	69.72	0	34.67	0
5146SoOcn	 34	C	07/06/2008	08:34	  44.296	-50.307		   281.52	0	  2.4657	0	34.1687	0	27.229	0	239.79	0	70.94	0	33.82	0
5146SoOcn	 34	C	07/06/2008	08:34	  44.296	-50.307		   270.98	0	  2.5083	0	34.1638	0	27.22	0	242.03	0	71.68	0	33.68	0
5146SoOcn	 34	C	07/06/2008	08:34	  44.296	-50.307		   261.67	0	  2.5141	0	34.1593	0	27.216	0	244.07	0	72.29	0	33.35	0
5146SoOcn	 34	C	07/06/2008	08:34	  44.296	-50.307		   251.65	0	  2.5415	0	34.1409	0	27.198	0	247.71	0	73.40	0	33.07	0
5146SoOcn	 34	C	07/06/2008	08:34	  44.296	-50.307		   241.14	0	  2.5815	0	34.1289	0	27.185	0	252.31	0	74.84	0	32.58	0
5146SoOcn	 34	C	07/06/2008	08:34	  44.296	-50.307		   231.09	0	  2.6210	0	34.1087	0	27.164	0	256.27	0	76.08	0	32.80	0
5146SoOcn	 34	C	07/06/2008	08:34	  44.296	-50.307		   221.13	0	  2.6102	0	34.0815	0	27.143	0	261.29	0	77.53	0	32.21	0
5146SoOcn	 34	C	07/06/2008	08:34	  44.296	-50.307		   211.29	0	  2.5901	0	34.0680	0	27.134	0	265.47	0	78.73	0	31.53	0
5146SoOcn	 34	C	07/06/2008	08:34	  44.296	-50.307		   201.45	0	  2.5406	0	34.0207	0	27.101	0	271.03	0	80.25	0	31.97	0
5146SoOcn	 34	C	07/06/2008	08:34	  44.296	-50.307		   190.77	0	  2.5212	0	34.0031	0	27.088	0	278.09	0	82.29	0	30.75	0
5146SoOcn	 34	C	07/06/2008	08:34	  44.296	-50.307		   181.62	0	  2.3291	0	33.8806	0	27.007	0	292.43	0	86.05	0	29.20	0
5146SoOcn	 34	C	07/06/2008	08:34	  44.296	-50.307		   171.41	0	  2.1914	0	33.8099	0	26.963	0	321.86	0	94.33	0	27.60	0
5146SoOcn	 34	C	07/06/2008	08:34	  44.296	-50.307		   161.09	0	  2.1867	0	33.8086	0	26.962	0	332.02	0	97.30	0	26.52	0
5146SoOcn	 34	C	07/06/2008	08:34	  44.296	-50.307		   151.00	0	  2.1797	0	33.8075	0	26.962	0	334.91	0	98.12	0	27.13	0
5146SoOcn	 34	C	07/06/2008	08:34	  44.296	-50.307		   140.99	0	  2.1837	0	33.8067	0	26.961	0	335.98	0	98.45	0	26.41	0
5146SoOcn	 34	C	07/06/2008	08:34	  44.296	-50.307		   131.25	0	  2.1858	0	33.8070	0	26.961	0	336.41	0	98.58	0	27.46	0
5146SoOcn	 34	C	07/06/2008	08:34	  44.296	-50.307		   121.13	0	  2.1944	0	33.8069	0	26.96	0	336.94	0	98.76	0	27.37	0
5146SoOcn	 34	C	07/06/2008	08:34	  44.296	-50.307		   110.87	0	  2.2039	0	33.8065	0	26.959	0	337.16	0	98.84	0	26.67	0
5146SoOcn	 34	C	07/06/2008	08:34	  44.296	-50.307		   101.53	0	  2.2522	0	33.8043	0	26.952	0	336.94	0	98.90	0	26.87	0
5146SoOcn	 34	C	07/06/2008	08:34	  44.296	-50.307		    96.72	0	  2.2919	0	33.8000	0	26.945	0	336.94	0	99.00	0	27.10	0
5146SoOcn	 34	C	07/06/2008	08:34	  44.296	-50.307		    91.20	0	  2.3028	0	33.7986	0	26.943	0	337.26	0	99.12	0	27.26	0
5146SoOcn	 34	C	07/06/2008	08:34	  44.296	-50.307		    86.53	0	  2.3719	0	33.7867	0	26.926	0	336.73	0	99.12	0	27.06	0
5146SoOcn	 34	C	07/06/2008	08:34	  44.296	-50.307		    80.93	0	  2.3842	0	33.7862	0	26.925	0	337.05	0	99.25	0	26.22	0
5146SoOcn	 34	C	07/06/2008	08:34	  44.296	-50.307		    76.09	0	  2.4000	0	33.7839	0	26.921	0	337.05	0	99.29	0	26.70	0
5146SoOcn	 34	C	07/06/2008	08:34	  44.296	-50.307		    71.06	0	  2.4136	0	33.7832	0	26.919	0	336.84	0	99.26	0	26.74	0
5146SoOcn	 34	C	07/06/2008	08:34	  44.296	-50.307		    66.30	0	  2.4505	0	33.7799	0	26.913	0	336.52	0	99.25	0	26.79	0
5146SoOcn	 34	C	07/06/2008	08:34	  44.296	-50.307		    61.42	0	  2.4982	0	33.7753	0	26.905	0	335.87	0	99.18	0	26.34	0
5146SoOcn	 34	C	07/06/2008	08:34	  44.296	-50.307		    56.03	0	  2.5706	0	33.7675	0	26.891	0	335.66	0	99.29	0	26.47	0
5146SoOcn	 34	C	07/06/2008	08:34	  44.296	-50.307		    50.92	0	  2.6141	0	33.7632	0	26.883	0	335.77	0	99.43	0	26.13	0
5146SoOcn	 34	C	07/06/2008	08:34	  44.296	-50.307		    46.69	0	  2.6221	0	33.7632	0	26.882	0	335.87	0	99.48	0	26.41	0
